日期,类目名称,买家数,成交金额,搜索人数,成交金额占比,成交金额同比,成交人数占比,成交人数同比,客单价,UV价值
2018-02-01|2018-02-28,MP3/MP4充电器,191,12098,2103,-,-36.65%,-,-48.77%,63.34,5.75
2018-02-01|2018-02-28,单反/单电适配器,166,10859,2081,-,-49.39%,-,-35.03%,65.42,5.22
2018-02-01|2018-02-28,USB保温碟/保温垫,681,10698,10158,-,63.21%,-,27.66%,15.71,1.05
2018-02-01|2018-02-28,移动支付终端机,1,9271,409,-,-93.65%,-,-98.53%,9271.00,22.67
2018-02-01|2018-02-28,毛刷,682,7908,1996,-,-31.62%,-,-49.08%,11.60,3.96
2018-02-01|2018-02-28,USB摆设品/装饰品,56,4874,2115,-,-86.32%,-,78.36%,87.04,2.30
2018-02-01|2018-02-28,电纸书防护包,364,4689,2733,-,-79.41%,-,-36.32%,12.88,1.72
2018-02-01|2018-02-28,Lomo相机包,15,4660,932,-,381.66%,-,19.76%,310.67,5.00
2018-02-01|2018-02-28,耳塞保护套,117,4460,1799,-,-87.13%,-,-49.64%,38.12,2.48
2018-02-01|2018-02-28,USB按摩器,676,4453,3017,-,-42.45%,-,48.76%,6.59,1.48
2018-02-01|2018-02-28,专业摄影背心,16,4392,1657,-,-93.26%,-,-64.42%,274.50,2.65
2018-02-01|2018-02-28,数码伴侣,19,4374,2064,-,-96.74%,-,-46.06%,230.21,2.12
2018-02-01|2018-02-28,电纸书数据线,23,4305,849,-,-88.49%,-,-95.19%,187.17,5.07
2018-02-01|2018-02-28,白平衡镜,5,4301,677,-,-47.28%,-,-95.82%,860.20,6.35
2018-02-01|2018-02-28,USB烟灰缸,676,4252,9260,-,48.40%,-,3.38%,6.29,0.46
2018-02-01|2018-02-28,USB驱蚊器,45,4236,2057,-,-81.59%,-,-90.66%,94.13,2.06
2018-02-01|2018-02-28,MP4屏幕保护膜,22,4082,1508,-,-34.23%,-,-49.95%,185.55,2.71
2018-02-01|2018-02-28,USB碎纸机,23,3874,2089,-,11.24%,-,-24.39%,168.43,1.85
2018-02-01|2018-02-28,MP3/MP4支架,15,3556,1934,-,-82.10%,-,-76.21%,237.07,1.84
2018-02-01|2018-02-28,USB氧吧/空气清新器,4,2718,963,-,-87.04%,-,-52.76%,679.50,2.82
2018-02-01|2018-02-28,摄影梯,1,2565,34,-,-57.73%,-,-54.98%,2565.00,75.44
2018-02-01|2018-02-28,Lomo镜头,4,2018,1296,-,-94.96%,-,-31.57%,504.50,1.56
2018-02-01|2018-02-28,Lomo闪光灯,1,318,45,-,459.76%,-,373.79%,318.00,7.07
2018-02-01|2018-02-28,苹果卡贴,1,166,439,-,-97.23%,-,-84.10%,166.00,0.38
2018-02-01|2018-02-28,分压盒,1,14,108,-,-92.02%,-,-9.05%,14.00,0.13
2018-02-01|2018-02-28,Lomo潜水盒,0,0,1,-,-99.95%,-,-99.95%,0,0
